日期,台新銀行,合作金庫銀行,郵局,國泰世華銀行,股票當日市值
2020/1/1,"5,753","13,403",,,
2020/1/2,"5,753","13,403",,,
2020/1/3,"5,753","13,403",,,
2020/1/4,"5,753","10,403",,,
2020/1/5,"5,753","10,403",,,
2020/1/6,"5,753","10,403",,,
2020/1/7,"5,753","10,403",,,
2020/1/8,"5,753","10,403",,,
2020/1/9,"5,753","10,403",,,
2020/1/10,"5,753","10,403",,,
2020/1/11,"5,753","10,403",,,
2020/1/12,"5,753","10,403",,,
2020/1/13,"5,753","10,403",,,
2020/1/14,"5,753","10,403",,,
2020/1/15,"5,753","10,403",,,
2020/1/16,"5,753","10,403",,,
2020/1/17,"5,753","10,403",,,
2020/1/18,"5,753","10,403",,,
2020/1/19,"5,753","10,403",,,
2020/1/20,"5,753","10,403",,,
2020/1/21,"5,753","10,403",,,
2020/1/22,"5,753","10,403",,,
2020/1/23,"5,753","10,403",,,
2020/1/24,"5,753","10,403",,,
2020/1/25,"5,753","10,403",,,
2020/1/26,"5,753","10,403",,,
2020/1/27,"5,753","10,403",,,
2020/1/28,"5,753","10,403",,,
2020/1/29,"5,753","10,403",,,
2020/1/30,"5,753","18,003",,,
2020/1/31,"5,753","15,003",,,
2020/2/1,"5,753","15,003",,,
2020/2/2,"5,753","15,003",,,
2020/2/3,"5,753","15,003",,,
2020/2/4,"5,753","15,003",,,
2020/2/5,"5,753","20,003",,,
2020/2/6,"5,753","20,003",,,
2020/2/7,"5,753","20,003",,,
2020/2/8,"5,753","20,003",,,
2020/2/9,"5,753","20,003",,,
2020/2/10,"5,753","20,003",,,
2020/2/11,"5,753","20,003",,,
2020/2/12,"5,753","20,003",,,
2020/2/13,"5,753","20,003",,,
2020/2/14,"5,753","20,003",,,
2020/2/15,"5,753","20,003",,,
2020/2/16,"5,753","25,003",,,
2020/2/17,"5,753","25,003",,,
2020/2/18,"5,753","25,003",,,
2020/2/19,"5,753","25,003",,,
2020/2/20,"5,753","25,003",,,
2020/2/21,"5,753","25,003",,,
2020/2/22,"5,753","25,003",,,
2020/2/23,"5,753","25,003",,,
2020/2/24,"5,753","25,003",,,
2020/2/25,"5,753","25,003",,,
2020/2/26,"5,753","25,003",,,
2020/2/27,"5,753","25,003",,,
2020/2/28,"5,753","25,003",,,
2020/2/29,"5,753","25,003",,,
2020/3/1,"5,753","25,003",,,
2020/3/2,"5,753","25,003",,,
2020/3/3,"5,753","25,003",,,
2020/3/4,"5,753","25,003",,,
2020/3/5,"5,753","25,003",,,
2020/3/6,"5,753","25,003",,,
2020/3/7,"5,753","25,003",,,
2020/3/8,"5,753","25,003",,,
2020/3/9,"5,753","25,003",,,
2020/3/10,"5,753","25,003",,,
2020/3/11,"5,753","25,003",,,
2020/3/12,"5,753","25,003",,,
2020/3/13,"5,753","25,003",,,
2020/3/14,"5,753","25,003",,,
2020/3/15,"5,753","25,003",,,
2020/3/16,"5,753","25,003",,,
2020/3/17,"5,753","25,003",,,
2020/3/18,"5,753","25,003",,,
2020/3/19,"5,753","25,003",,,
2020/3/20,"5,753","25,003",,,
2020/3/21,"5,753","25,003",,,
2020/3/22,"5,753","25,003",,,
2020/3/23,"5,753","12,003",,,
2020/3/24,"5,753","12,003",,,
2020/3/25,"5,753","12,003",,,
2020/3/26,"5,753","12,003",,,
2020/3/27,"5,753","10,003",,,
2020/3/28,"5,753","10,003",,,
2020/3/29,"5,753","10,003",,,
2020/3/30,"5,753","10,003",,,
2020/3/31,"5,753","10,003",,,
2020/4/1,"5,753","10,003",,,
2020/4/2,"5,753","10,003",,,
2020/4/3,"5,753","10,003",,,
2020/4/4,"5,753","10,003",,,
2020/4/5,"5,753","10,003",,,
2020/4/6,"5,753","10,003",,,
2020/4/7,"5,753","10,003",,,
2020/4/8,"5,753","10,003",,,
2020/4/9,"5,753","10,003",,,
2020/4/10,"5,753","10,003",,,
2020/4/11,"5,753","10,003",,,
2020/4/12,"5,753","5,003",,,
2020/4/13,"5,753","5,003",,,
2020/4/14,"5,753","5,003",,,
2020/4/15,"5,753","5,003",,,
2020/4/16,"5,753","5,003",,,
2020/4/17,"5,753","5,003",,,
2020/4/18,"5,753","5,003",,,
2020/4/19,"5,753","5,003",,,
2020/4/20,"5,753","5,003",,,
2020/4/21,"5,753","5,003",,,
2020/4/22,"5,753","5,003",,,
2020/4/23,"5,753","5,003",,,
2020/4/24,"5,753","5,003",,,
2020/4/25,"5,753","5,003",,,
2020/4/26,"5,753","5,003",,,
2020/4/27,"5,753","5,003",,,
2020/4/28,"5,753","5,003",,,
2020/4/29,"5,753","5,003",,,
2020/4/30,"5,753","5,003",,,
2020/5/1,"5,753","5,003",,,
2020/5/2,"5,753","5,003",,,
2020/5/3,"5,753","5,003",,,
2020/5/4,"5,753","5,003",,,
2020/5/5,"5,753","5,003",,,
2020/5/6,"5,753","5,003",,,
2020/5/7,"5,753","5,003",,,
2020/5/8,"5,753","5,003",,,
2020/5/9,"5,753","5,003",,,
2020/5/10,"5,753","5,003",,,
2020/5/11,"5,753","5,003",,,
2020/5/12,"5,753","5,003",,,
2020/5/13,"5,753","5,003",,,
2020/5/14,"5,753","5,003",,,
2020/5/15,"5,753","5,003",,,
2020/5/16,"5,753","5,003",,,
2020/5/17,"5,753","5,003",,,
2020/5/18,"5,753","5,003",,,
2020/5/19,"5,753","5,003",,,
2020/5/20,"5,753","5,003",,,
2020/5/21,"5,753","5,003",,,
2020/5/22,"5,753","5,003",,,
2020/5/23,"5,753","5,003",,,
2020/5/24,"5,753","5,003",,,
2020/5/25,"5,753","5,003",,,
2020/5/26,"5,753","5,003",,,
2020/5/27,"5,753","5,003",,,
2020/5/28,"5,753","5,003",,,
2020/5/29,"5,753","5,003",,,
2020/5/30,"5,753","5,003",,,
2020/5/31,"5,753","5,003",,,
2020/6/1,"5,753","5,003",,,
2020/6/2,"5,753","5,003",,,
2020/6/3,"5,753","5,003",,,
2020/6/4,"5,753","5,003",,,
2020/6/5,"5,753","5,003",,,
2020/6/6,"5,753","5,003",,,
2020/6/7,"5,753","5,003",,,
2020/6/8,"5,753","5,003",,,
2020/6/9,"5,753","5,003",,,
2020/6/10,"5,753","5,003",,,
2020/6/11,"5,753","5,483",,,
2020/6/12,"5,753","5,483",,,
2020/6/13,"5,753","5,483",,,
2020/6/14,"5,753","5,483",,,
2020/6/15,"5,753","5,483",,,
2020/6/16,"5,753","5,483",,,
2020/6/17,"5,753","5,483",,,
2020/6/18,"5,753","5,483",,,
2020/6/19,"5,753","5,483",,,
2020/6/20,"5,753","5,483",,,
2020/6/21,"5,753","5,494",,,
2020/6/22,"5,753","5,494",,,
2020/6/23,"5,753","5,494",,,
2020/6/24,"5,753","5,494",,,
2020/6/25,"5,753","5,494",,,
2020/6/26,"5,753","5,494",,,
2020/6/27,"5,753","9,484",,,
2020/6/28,"5,753","9,484",,,
2020/6/29,"5,753","9,484",,,
2020/6/30,"5,753","9,484",,,
2020/7/1,"5,753","9,484",,,
2020/7/2,"5,753","9,484",,,
2020/7/3,"5,753","9,484",,,
2020/7/4,"5,753","9,484",,,
2020/7/5,"5,753","9,484",,,
2020/7/6,"5,753","9,484",,,
2020/7/7,"5,753","9,484",,,
2020/7/8,"5,753","9,484",,,
2020/7/9,"5,753","9,484",,,
2020/7/10,"5,753","9,484",,,
2020/7/11,"5,753","9,484",,,
2020/7/12,"5,753","9,484",,,
2020/7/13,"5,753","9,484",,,
2020/7/14,"5,753","9,484",,,
2020/7/15,"5,753","9,484",,,
2020/7/16,"5,753","9,484",,,
2020/7/17,"5,753","2,470",,,
2020/7/18,"5,753","2,470",,,
2020/7/19,"5,753","2,470",,,
2020/7/20,"5,753","2,470",,,
2020/7/21,"5,753","2,470",,,
2020/7/22,"5,753","2,470",,,
2020/7/23,"5,753","2,470",,,
2020/7/24,"5,753","2,470",,,
2020/7/25,"5,753","2,470",,,
2020/7/26,"5,753","10,250",,,
2020/7/27,"5,753","10,250",,,
2020/7/28,"5,753","10,250",,,
2020/7/29,"5,753","10,250",,,
2020/7/30,"5,753","10,250",,,
2020/7/31,"5,753","10,250",,,
2020/8/1,"5,753","10,250",,,
2020/8/2,"5,753","10,250",,,
2020/8/3,"5,753","10,250",,,
2020/8/4,"5,753","15,250",,,
2020/8/5,"5,753","15,250",,,
2020/8/6,"5,753","15,250",,,
2020/8/7,"5,753","15,250",,,
2020/8/8,"5,753","15,250",,,
2020/8/9,"5,753","15,250",,,
2020/8/10,"5,753","15,250",,,
2020/8/11,"5,753","15,250",,,
2020/8/12,"5,753","15,250",,,
2020/8/13,"5,753","15,250",,,
2020/8/14,"5,753",250,,,
2020/8/15,"5,753",250,,,
2020/8/16,"5,753",250,,,
2020/8/17,"5,753",250,,,
2020/8/18,"5,753","3,750",,,
2020/8/19,"5,753","3,750",,,
2020/8/20,"5,753","3,750",,,
2020/8/21,"5,753","3,750",,,
2020/8/22,"5,753","3,750",,,
2020/8/23,"5,753","3,750",,,
2020/8/24,"5,753","3,750",,,
2020/8/25,"5,753","3,750",,,
2020/8/26,"5,753","3,750",,,
2020/8/27,"5,753","3,750",,,
2020/8/28,"5,753",136,,,
2020/8/29,"5,753",136,,,
2020/8/30,"5,753",136,,,
2020/8/31,"5,753",136,,,
2020/9/1,"5,753",136,,,
2020/9/2,"5,753",136,,,
2020/9/3,"5,753",136,,,
2020/9/4,"5,753",136,,,
2020/9/5,"5,753",136,,,
2020/9/6,"5,753",136,,,
2020/9/7,"5,753",136,,,
2020/9/8,"5,753",136,,,
2020/9/9,"5,753",136,,,
2020/9/10,"5,753",136,,,
2020/9/11,"5,753",136,,,
2020/9/12,"5,753",136,,,
2020/9/13,"5,753",136,,,
2020/9/14,"5,753",136,,,
2020/9/15,"5,753",136,,,
2020/9/16,"5,753",136,,,
2020/9/17,"5,753",136,,,
2020/9/18,"5,753",136,,,
2020/9/19,"5,753",136,,,
2020/9/20,"5,753",136,,,
2020/9/21,"5,753",136,,,
2020/9/22,"5,753",136,,,
2020/9/23,"5,753",136,,,
2020/9/24,"5,753",136,,,
2020/9/25,"5,753",136,,,
2020/9/26,"5,753",136,,,
2020/9/27,"5,753",136,,,
2020/9/28,"5,753",136,,,
2020/9/29,"5,753",136,,,
2020/9/30,"5,753","1,192",,,
2020/10/1,"5,753","1,192",,,
2020/10/2,"5,753","8,392",,,
2020/10/3,"5,753","8,392",,,
2020/10/4,"5,753","8,392",,,
2020/10/5,"5,753","8,392",,,
2020/10/6,"5,753","8,392",,,
2020/10/7,"5,753","8,392",,,
2020/10/8,"5,753","8,392",,,
2020/10/9,"5,753","8,392",,,
2020/10/10,"5,753","8,392",,,
2020/10/11,"5,753","8,392",,,
2020/10/12,"5,753","8,392",,,
2020/10/13,"5,753","8,392",,,
2020/10/14,"5,753","8,392",,,
2020/10/15,"5,753","8,392",,,
2020/10/16,"5,753","8,392",,,
2020/10/17,"5,753","8,392",,,
2020/10/18,"5,753","8,392",,,
2020/10/19,"5,753","8,392",,,
2020/10/20,"5,753","8,392",,,
2020/10/21,"5,753","8,392",,,
2020/10/22,"5,753","8,392",,,
2020/10/23,"5,753","8,392",,,
2020/10/24,"5,753","8,392",,,
2020/10/25,"5,753","8,392",,,
2020/10/26,"5,753","8,392",,,
2020/10/27,"5,753","8,392",,,
2020/10/28,"5,753","8,392",,,
2020/10/29,"5,753","8,392",,,
2020/10/30,"5,753","8,392",,,
2020/10/31,"5,753","8,392",,,
2020/11/1,"5,753","8,392",,,
2020/11/2,"5,753","8,392",,,
2020/11/3,"5,753","8,392",,,
2020/11/4,"5,753","8,392",,,
2020/11/5,"5,753","8,392",,,
2020/11/6,"5,753","8,392",,,
2020/11/7,"5,753","8,392",,,
2020/11/8,"5,753","8,392",,,
2020/11/9,"5,753","8,392",,,
2020/11/10,"5,753","8,392",,,
2020/11/11,"5,753","8,392",,,
2020/11/12,"5,753","8,392",,,
2020/11/13,"5,753","8,392",,,
2020/11/14,"5,753","8,392",,,
2020/11/15,"5,753","8,392",,,
2020/11/16,"5,753","8,392",,,
2020/11/17,"5,753","8,392",,,
2020/11/18,"5,753","8,392",,,
2020/11/19,"5,753","8,392",,,
2020/11/20,"5,753","8,392",,,
2020/11/21,"5,753","8,392",,,
2020/11/22,"5,753","8,392",,,
2020/11/23,"5,753","8,392",,,
2020/11/24,"5,753","8,392",,,
2020/11/25,"5,753","8,392",,,
2020/11/26,"5,753","8,392",,,
2020/11/27,"5,753","8,392",,,
2020/11/28,"5,753","8,392",,,
2020/11/29,"5,753","8,392",,,
2020/11/30,"5,753","8,392",,,
2020/12/1,"5,753","7,392",,,
2020/12/2,"5,753","7,392",,,
2020/12/3,"5,753","7,392",,,
2020/12/4,"5,753","7,392",,,
2020/12/5,"5,753","7,392",,,
2020/12/6,"5,753","7,392",,,
2020/12/7,"5,753","7,392",,,
2020/12/8,"5,753","7,392",,,
2020/12/9,"5,753","7,392",,,
2020/12/10,"5,753","7,392",,,
2020/12/11,"5,753","7,392",,,
2020/12/12,"5,753","7,392",,,
2020/12/13,"5,753","7,392",,,
2020/12/14,"5,753","7,392",,,
2020/12/15,"5,753","7,392",,,
2020/12/16,"5,753","7,392",,,
2020/12/17,"5,753","7,392",,,
2020/12/18,"5,753","7,392",,,
2020/12/19,"5,753","7,392",,,
2020/12/20,"5,753","7,392",,,
2020/12/21,"5,753","7,395",,,
2020/12/22,"5,753","7,395",,,
2020/12/23,"5,753","7,395",,,
2020/12/24,"5,753","7,395",,,
2020/12/25,"5,753","7,395",,,
2020/12/26,"5,753","7,395",,,
2020/12/27,"5,753","7,395",,,
2020/12/28,"5,753","7,395",,,
2020/12/29,"5,753","7,395",,,
2020/12/30,"5,753","7,395",,,
2020/12/31,"5,753","7,395",,,
2021/1/1,"5,753","7,395",,,
2021/1/2,"5,753","7,395",,,
2021/1/3,"5,753","7,395",,,
2021/1/4,"5,753","7,395",,,
2021/1/5,"5,753","7,395",,,
2021/1/6,"5,753","7,395",,,
2021/1/7,"5,753","7,395",,,
2021/1/8,"5,753","7,395",,,
2021/1/9,"5,753","7,395",,,
2021/1/10,"5,753","7,395",,,
2021/1/11,"5,753","7,395",,,
2021/1/12,"5,753","7,395",,,
